"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
420924118002;"ТД РУССтанкоСбыт";16К30_70_151;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К30_70_151 (Коробка подач, модель универсальная)";;"Колесо зубчатое узла коробки подач; код 16К30_70_151; модель универсальная.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;19920.00;9999;;;Параметр1:Кулачки;Nnj9O6mH8h8nziL65GEf;;0;0;0;0;http://project17325576.tilda.ws/tproduct/420924118002-koleso-zubchatoe-16k3070151-korobka-poda
962990698952;"ТД РУССтанкоСбыт";16К30_70_152;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К30_70_152 (Коробка подач, модель универсальная)";;"Колесо зубчатое узла коробки подач; код 16К30_70_152; модель универсальная.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14940.00;9999;;;Параметр1:Кулачки;BXJ4pL419458A3r3OIPH;;0;0;0;0;http://project17325576.tilda.ws/tproduct/962990698952-koleso-zubchatoe-16k3070152-korobka-poda
211132157112;"ТД РУССтанкоСбыт";16К40_21_152;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_21_152 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 16К40_21_152.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;2;;;Параметр1:Кулачки;jY0dgfloKtUrCVEs7Ln1;;0;0;0;0;http://project17325576.tilda.ws/tproduct/211132157112-koleso-zubchatoe-16k4021152-shpindelnaya
417657217652;"ТД РУССтанкоСбыт";16К40_21_153;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_21_153 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 16К40_21_153.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;9130.00;3;;;Параметр1:Кулачки;dbe5LvTHnxtn7VdTyZTs;;0;0;0;0;http://project17325576.tilda.ws/tproduct/417657217652-koleso-zubchatoe-16k4021153-shpindelnaya
868963619422;"ТД РУССтанкоСбыт";16К40_41_152;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_41_152 (Каретка суппорта, модель 16К40)";;"Колесо зубчатое узла Каретка суппорта; код 16К40_41_152; модель 16К40.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;11620.00;9999;;;Параметр1:Кулачки;7YAnT0RVER0PVkjUJOz4;;0;0;0;0;http://project17325576.tilda.ws/tproduct/868963619422-koleso-zubchatoe-16k4041152-karetka-supp
627556731762;"ТД РУССтанкоСбыт";16К40_51_152;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_51_152 (Каретка суппорта, модель 16К40)";;"Колесо зубчатое узла Каретка суппорта; код 16К40_51_152; модель 16К40.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;9999;;;Параметр1:Кулачки;zljLmRorAbmoRSm32m3U;;0;0;0;0;http://project17325576.tilda.ws/tproduct/627556731762-koleso-zubchatoe-16k4051152-karetka-supp
294649619132;"ТД РУССтанкоСбыт";16К40_51_156;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_51_156 (Каретка суппорта, модель 16К40)";;"Колесо зубчатое узла Каретка суппорта; код 16К40_51_156; модель 16К40.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;10790.00;9999;;;Параметр1:Кулачки;vNvGAYJdjD4Au5p5e3IG;;0;0;0;0;http://project17325576.tilda.ws/tproduct/294649619132-koleso-zubchatoe-16k4051156-karetka-supp
992215954012;"ТД РУССтанкоСбыт";1А64_02_348;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_348 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_348.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;19090.00;7;;;Параметр1:Кулачки;ijRiGSlpvLiZCxHVVD9d;;0;0;0;0;http://project17325576.tilda.ws/tproduct/992215954012-koleso-zubchatoe-1a6402348-shpindelnaya
667564103992;"ТД РУССтанкоСбыт";1А64_02_349;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_349 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_349.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;25730.00;4;;;Параметр1:Кулачки;rx9FYMnyIc1Ob2GydAgb;;0;0;0;0;http://project17325576.tilda.ws/tproduct/667564103992-koleso-zubchatoe-1a6402349-shpindelnaya
823062720772;"ТД РУССтанкоСбыт";1А64_02_381;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_381 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_381.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;19920.00;5;;;Параметр1:Кулачки;ZzV44XoL2dEXbo30ipTe;;0;0;0;0;http://project17325576.tilda.ws/tproduct/823062720772-koleso-zubchatoe-1a6402381-shpindelnaya
678554040732;"ТД РУССтанкоСбыт";1А64_02_832;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_832 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_832.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;27390.00;8;;;Параметр1:Кулачки;KpNvAN8Aum5R56KPSK17;;0;0;0;0;http://project17325576.tilda.ws/tproduct/678554040732-koleso-zubchatoe-1a6402832-shpindelnaya
454524742662;"ТД РУССтанкоСбыт";1А64_02_841;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_841 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_841.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;8;;;Параметр1:Кулачки;IjXy6c60uNzgMdAMkHzC;;0;0;0;0;http://project17325576.tilda.ws/tproduct/454524742662-koleso-zubchatoe-1a6402841-shpindelnaya
398815484142;"ТД РУССтанкоСбыт";1А64_02_842;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_842 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_842.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;21580.00;6;;;Параметр1:Кулачки;88FTUVJKarJ4aCuTRyVL;;0;0;0;0;http://project17325576.tilda.ws/tproduct/398815484142-koleso-zubchatoe-1a6402842-shpindelnaya
963527598002;"ТД РУССтанкоСбыт";1А64_02_848;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_848 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_848.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;26560.00;3;;;Параметр1:Кулачки;EnvOMP6GtfJUKv6ebpUL;;0;0;0;0;http://project17325576.tilda.ws/tproduct/963527598002-koleso-zubchatoe-1a6402848-shpindelnaya
936455447702;"ТД РУССтанкоСбыт";1А64_02_850;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_850 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_850.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;28220.00;7;;;Параметр1:Кулачки;OtciuL2es4BPoihDtNtM;;0;0;0;0;http://project17325576.tilda.ws/tproduct/936455447702-koleso-zubchatoe-1a6402850-shpindelnaya
525462493012;"ТД РУССтанкоСбыт";1А64_02_851;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_851 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_851.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;56440.00;2;;;Параметр1:Кулачки;8szGeIMmxO7i43FZesCo;;0;0;0;0;http://project17325576.tilda.ws/tproduct/525462493012-koleso-zubchatoe-1a6402851-shpindelnaya
126188032532;"ТД РУССтанкоСбыт";1А64_02_853;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_853 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_853.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;26560.00;3;;;Параметр1:Кулачки;ZbonvXGz0uIm93mPvAbC;;0;0;0;0;http://project17325576.tilda.ws/tproduct/126188032532-koleso-zubchatoe-1a6402853-shpindelnaya
828073075652;"ТД РУССтанкоСбыт";1А64_02_861;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_861 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_861.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;19090.00;4;;;Параметр1:Кулачки;SdSDazLTilxHjK7YgGHg;;0;0;0;0;http://project17325576.tilda.ws/tproduct/828073075652-koleso-zubchatoe-1a6402861-shpindelnaya
633264946762;"ТД РУССтанкоСбыт";1А64_02_862;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_862 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_862.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;26560.00;4;;;Параметр1:Кулачки;r9IxRiSBllbZRoe9hrXU;;0;0;0;0;http://project17325576.tilda.ws/tproduct/633264946762-koleso-zubchatoe-1a6402862-shpindelnaya
474688653212;"ТД РУССтанкоСбыт";1А64_02_864;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_864 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_864.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;19920.00;5;;;Параметр1:Кулачки;IV7jTrkkxsOtcTVtejhO;;0;0;0;0;http://project17325576.tilda.ws/tproduct/474688653212-koleso-zubchatoe-1a6402864-shpindelnaya
993164577682;"ТД РУССтанкоСбыт";1А64_02_865;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_865 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_865.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;17430.00;6;;;Параметр1:Кулачки;fJS3ML55D8R5Opl4gZd4;;0;0;0;0;http://project17325576.tilda.ws/tproduct/993164577682-koleso-zubchatoe-1a6402865-shpindelnaya
897673508052;"ТД РУССтанкоСбыт";1А64_02_866;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_866 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_866.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;28220.00;4;;;Параметр1:Кулачки;If5KSDzTU1m2TvGhtE1o;;0;0;0;0;http://project17325576.tilda.ws/tproduct/897673508052-koleso-zubchatoe-1a6402866-shpindelnaya
514802808052;"ТД РУССтанкоСбыт";1А64_02_884;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_884 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_884.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14940.00;9;;;Параметр1:Кулачки;ia9mfM0kvAIdKElRUxeD;;0;0;0;0;http://project17325576.tilda.ws/tproduct/514802808052-koleso-zubchatoe-1a6402884-shpindelnaya
437237612682;"ТД РУССтанкоСбыт";1А64_02_942;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_942 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 1А64_02_942.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;7;;;Параметр1:Кулачки;BmDtVXnNPFlMgRKKC7O8;;0;0;0;0;http://project17325576.tilda.ws/tproduct/437237612682-koleso-zubchatoe-1a6402942-shpindelnaya
519524196042;"ТД РУССтанкоСбыт";1А64_03_210;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_210 (Сменные шестерни/задняя бабка, модель 1А64)";;"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_210; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;9999;;;Параметр1:Кулачки;zUIEDBY9XZTOaArbEvIs;;0;0;0;0;http://project17325576.tilda.ws/tproduct/519524196042-koleso-zubchatoe-1a6403210-smennie-shest
331727968432;"ТД РУССтанкоСбыт";1А64_03_211;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_211 (Сменные шестерни/задняя бабка, модель 1А64)";;"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_211; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;9999;;;Параметр1:Кулачки;4afHRhI73PVe7DUnFRx2;;0;0;0;0;http://project17325576.tilda.ws/tproduct/331727968432-koleso-zubchatoe-1a6403211-smennie-shest
683052858222;"ТД РУССтанкоСбыт";1А64_03_212;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_212 (Сменные шестерни/задняя бабка, модель 1А64)";;"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_212; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14940.00;9999;;;Параметр1:Кулачки;tXFJdTG0gguCN5jcmxsd;;0;0;0;0;http://project17325576.tilda.ws/tproduct/683052858222-koleso-zubchatoe-1a6403212-smennie-shest
159635715492;"ТД РУССтанкоСбыт";1А64_03_264;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_264 (Сменные шестерни/задняя бабка, модель 1А64)";;"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_264; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14940.00;9999;;;Параметр1:Кулачки;g5sRYsV4P4ZdS8e737Il;;0;0;0;0;http://project17325576.tilda.ws/tproduct/159635715492-koleso-zubchatoe-1a6403264-smennie-shest
583291155422;"ТД РУССтанкоСбыт";1А64_03_274;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_274 (Сменные шестерни/задняя бабка, модель 1А64)";;"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_274; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;26560.00;9999;;;Параметр1:Кулачки;zxKSUMKjLxtMgBYNyFrg;;0;0;0;0;http://project17325576.tilda.ws/tproduct/583291155422-koleso-zubchatoe-1a6403274-smennie-shest
218122672742;"ТД РУССтанкоСбыт";1А983_20_283;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А983_20_283 (Шпиндельная бабка)";;"Зубчатое колесо узла шпиндельной бабки; код 1А983_20_283.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14940.00;9999;;;Параметр1:Кулачки;Yna1u9U254iuZ5nfFXhs;;0;0;0;0;http://project17325576.tilda.ws/tproduct/218122672742-koleso-zubchatoe-1a98320283-shpindelnaya
222980992962;"ТД РУССтанкоСбыт";1М63_02_170;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_170 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_170.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;5;;;Параметр1:Кулачки;9fCzUP4bnGVvstPfSnxr;;0;0;0;0;http://project17325576.tilda.ws/tproduct/222980992962-koleso-zubchatoe-1m6302170-shpindelnaya
158406089972;"ТД РУССтанкоСбыт";1М63_02_171;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_171 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_171.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14110.00;2;;;Параметр1:Кулачки;osxVURd9bgmz6ncNdBNU;;0;0;0;0;http://project17325576.tilda.ws/tproduct/158406089972-koleso-zubchatoe-1m6302171-shpindelnaya
560679935762;"ТД РУССтанкоСбыт";1М63_02_172;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_172 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_172.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14110.00;2;;;Параметр1:Кулачки;hjs92lpaS0i4lUJRjVys;;0;0;0;0;http://project17325576.tilda.ws/tproduct/560679935762-koleso-zubchatoe-1m6302172-shpindelnaya
450289557052;"ТД РУССтанкоСбыт";1М63_02_210;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_210 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_210.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;3;;;Параметр1:Кулачки;bR33babK3uy4j8ibJRxL;;0;0;0;0;http://project17325576.tilda.ws/tproduct/450289557052-koleso-zubchatoe-1m6302210-shpindelnaya
408733207642;"ТД РУССтанкоСбыт";1М63_02_227;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_227 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_227.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;7;;;Параметр1:Кулачки;MxN4NHlhpDyMKFpk7Bt5;;0;0;0;0;http://project17325576.tilda.ws/tproduct/408733207642-koleso-zubchatoe-1m6302227-shpindelnaya
684117275612;"ТД РУССтанкоСбыт";1М63_02_260;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_260 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_260.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;4;;;Параметр1:Кулачки;fdc3OC41J1kU6XmKNk4g;;0;0;0;0;http://project17325576.tilda.ws/tproduct/684117275612-koleso-zubchatoe-1m6302260-shpindelnaya
248275682552;"ТД РУССтанкоСбыт";1М63_02_263;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_263 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_263.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;8300.00;3;;;Параметр1:Кулачки;e1os1xcGysOV9sv6Z9x7;;0;0;0;0;http://project17325576.tilda.ws/tproduct/248275682552-koleso-zubchatoe-1m6302263-shpindelnaya
379723319592;"ТД РУССтанкоСбыт";1М63_02_275;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_275 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_275.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;8300.00;3;;;Параметр1:Кулачки;dRmc0M8Bmp1mfZzpcD5i;;0;0;0;0;http://project17325576.tilda.ws/tproduct/379723319592-koleso-zubchatoe-1m6302275-shpindelnaya
749488878992;"ТД РУССтанкоСбыт";1М63_02_294;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_294 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_294.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;5;;;Параметр1:Кулачки;eJb8GmMcPsKdyF7jUb5D;;0;0;0;0;http://project17325576.tilda.ws/tproduct/749488878992-koleso-zubchatoe-1m6302294-shpindelnaya
996070442752;"ТД РУССтанкоСбыт";1М63_02_331;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_331 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_331.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;2;;;Параметр1:Кулачки;8dHYkj0AAxupVn4g5dK7;;0;0;0;0;http://project17325576.tilda.ws/tproduct/996070442752-koleso-zubchatoe-1m6302331-shpindelnaya
932045503752;"ТД РУССтанкоСбыт";1М63_02_347;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_347 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_347.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;7;;;Параметр1:Кулачки;sdfX8kffegrZBYDgI4A3;;0;0;0;0;http://project17325576.tilda.ws/tproduct/932045503752-koleso-zubchatoe-1m6302347-shpindelnaya
364929765472;"ТД РУССтанкоСбыт";1М63_02_348;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_348 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_348.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;6;;;Параметр1:Кулачки;JeBS61cUxt09GrYrDH7D;;0;0;0;0;http://project17325576.tilda.ws/tproduct/364929765472-koleso-zubchatoe-1m6302348-shpindelnaya
757200618782;"ТД РУССтанкоСбыт";1М63_02_353;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_353 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_353.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14110.00;8;;;Параметр1:Кулачки;SlXBynYuPlgtAkHj4p43;;0;0;0;0;http://project17325576.tilda.ws/tproduct/757200618782-koleso-zubchatoe-1m6302353-shpindelnaya
460330413812;"ТД РУССтанкоСбыт";1М63_02_426;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_426 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_426.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;13280.00;4;;;Параметр1:Кулачки;7F4XCnJ7dJHyxGNmzSyV;;0;0;0;0;http://project17325576.tilda.ws/tproduct/460330413812-koleso-zubchatoe-1m6302426-shpindelnaya
434846665622;"ТД РУССтанкоСбыт";1М63_02_438;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_438 (Шпиндельная бабка)";;"Зубчатое колесо узла передней бабки; код 1М63_02_438.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;2;;;Параметр1:Кулачки;5ADhPMcM6vCrveZ06LnX;;0;0;0;0;http://project17325576.tilda.ws/tproduct/434846665622-koleso-zubchatoe-1m6302438-shpindelnaya
936764321752;"ТД РУССтанкоСбыт";1М63_04_153;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_04_153 (Каретка суппорта, модель 1М63)";;"Колесо зубчатое узла Каретка суппорта; код 1М63_04_153; модель 1М63.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;9999;;;Параметр1:Кулачки;NmHNHI69ffU3t9SaYFGP;;0;0;0;0;http://project17325576.tilda.ws/tproduct/936764321752-koleso-zubchatoe-1m6304153-karetka-suppo
